concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";39064
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";6938
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";6706
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";582
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";586
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";8198
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";7515
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";90
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";99
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";5358
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";5562
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";2962
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4016
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";7031
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";11233
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";1232
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";1280
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";2542
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";4070
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";86
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";77
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";1862
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2356
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";123648
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";122341
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";15549
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";21053
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";740
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";707
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";15454
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";12356
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";83
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";88
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";7409
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";9133
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";4039
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";5224
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";10415
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";8658
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";5436
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";5456
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3633
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3356
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";39
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";59
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";3561
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";880
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";45723
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";45742
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";8413
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";9748
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";449
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";462
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";9415
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";10315
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";58
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";63
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";6130
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";8570
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3073
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";4069
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";10511
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";6403
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";1362
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";1316
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";4722
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";2810
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";54
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";39
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";3899
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";731
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";31543
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";32051
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";5884
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";7051
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";363
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";387
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";9255
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";8807
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";47
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";56
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";7034
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";8034
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3683
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";4639
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";11911
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";11211
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";621
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";585
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";5689
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";6260
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";74
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";54
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";4222
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";2109
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";23455
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";23662
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";3999
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";4864
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";237
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";253
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";6447
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";5369
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";26
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";35
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";4148
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";4653
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";2179
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";2351
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";6835
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";6257
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";350
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";447
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3085
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3258
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";20
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";19
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";2133
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";1365
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2019";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";22136
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";21851
"CONCEBRA";"01/09/2019";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";2664
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";2172
"CONCEBRA";"01/09/2019";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";256
"CONCEBRA";"01/09/2019";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";251
