concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 9";"Moto";2349
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Outros";"Comercial";11506
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Outros";"Comercial";6007
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 1";"Passeio";97777
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 1";"Passeio";99770
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 2";"Comercial";19607
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 2";"Comercial";17523
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 3";"Passeio";684
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 3";"Passeio";718
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 4";"Comercial";27219
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 4";"Comercial";30019
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 5";"Passeio";123
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 5";"Passeio";127
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 6";"Comercial";18954
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 6";"Comercial";16704
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 7";"Comercial";13180
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 7";"Comercial";16927
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 8";"Comercial";18632
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 8";"Comercial";20901
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 9";"Moto";2111
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 9";"Moto";2149
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Outros";"Comercial";5804
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Outros";"Comercial";5114
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 1";"Passeio";101579
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 1";"Passeio";103193
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 2";"Comercial";18998
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 2";"Comercial";17350
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 3";"Passeio";625
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 3";"Passeio";693
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 4";"Comercial";25919
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 4";"Comercial";28589
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 5";"Passeio";112
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 5";"Passeio";128
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 6";"Comercial";18479
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 6";"Comercial";16173
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 7";"Comercial";13066
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 7";"Comercial";16522
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 8";"Comercial";18331
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 8";"Comercial";20121
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 9";"Moto";3414
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Categoria 9";"Moto";3456
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Outros";"Comercial";5720
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 07 BR-381/MG km 596,935";"N/I";"Outros";"Comercial";4970
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 1";"Passeio";127706
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 1";"Passeio";128382
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 2";"Comercial";21974
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 2";"Comercial";20450
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 3";"Passeio";831
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 3";"Passeio";864
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 4";"Comercial";26962
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 4";"Comercial";29486
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 5";"Passeio";153
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 5";"Passeio";160
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 6";"Comercial";19039
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 6";"Comercial";16243
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 7";"Comercial";13053
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 7";"Comercial";16486
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 8";"Comercial";18019
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 8";"Comercial";19965
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 9";"Moto";3262
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Categoria 9";"Moto";3270
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Crescente";"Praça 08 BR-381/MG km 546";"N/I";"Outros";"Comercial";5613
"AUTOPISTA FERNÃO DIAS";"01/03/2016";"Decrescente";"Praça 08 BR-381/MG km 546";"N/I";"Outros";"Comercial";4772
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 1";"Passeio";763094
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 1";"Passeio";779411
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 2";"Comercial";62281
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 2";"Comercial";61457
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 3";"Passeio";1605
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 3";"Passeio";1745
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 4";"Comercial";42610
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 4";"Comercial";41309
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 5";"Passeio";484
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 5";"Passeio";459
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 6";"Comercial";20505
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 6";"Comercial";25091
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 7";"Comercial";15668
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 7";"Comercial";16479
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 8";"Comercial";17356
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 8";"Comercial";14565
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 9";"Moto";25819
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Categoria 9";"Moto";27684
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Outros";"Comercial";8760
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 01 BR-381/SP Norte: km 65,70 Sul: km 66,80";"N/I";"Outros";"Comercial";4704
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 1";"Passeio";288596
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 1";"Passeio";294529
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 2";"Comercial";31851
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 2";"Comercial";30190
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 3";"Passeio";1051
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 3";"Passeio";1035
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 4";"Comercial";32691
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 4";"Comercial";34930
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 5";"Passeio";160
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 5";"Passeio";152
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 6";"Comercial";23625
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 6";"Comercial";26189
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 7";"Comercial";17780
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 7";"Comercial";21496
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 8";"Comercial";26274
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 8";"Comercial";21988
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 9";"Moto";12463
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Categoria 9";"Moto";12144
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Outros";"Comercial";11970
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 02 BR-381/SP km 7,30";"N/I";"Outros";"Comercial";6405
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 1";"Passeio";180860
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 1";"Passeio";185324
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 2";"Comercial";26546
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 2";"Comercial";25820
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 3";"Passeio";829
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 3";"Passeio";940
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 4";"Comercial";29714
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 4";"Comercial";31853
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 5";"Passeio";142
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 5";"Passeio";143
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 6";"Comercial";20792
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 6";"Comercial";23724
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 7";"Comercial";16441
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 7";"Comercial";20079
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 8";"Comercial";26162
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 8";"Comercial";21471
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 9";"Moto";5941
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Categoria 9";"Moto";6053
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Outros";"Comercial";11947
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 03 BR-381/MG km 902,63";"N/I";"Outros";"Comercial";6332
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 1";"Passeio";122137
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 1";"Passeio";124304
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 2";"Comercial";22910
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 2";"Comercial";21392
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 3";"Passeio";856
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 3";"Passeio";919
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 4";"Comercial";31434
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 4";"Comercial";34675
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 5";"Passeio";155
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 5";"Passeio";145
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 6";"Comercial";18075
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 6";"Comercial";23628
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 7";"Comercial";17583
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 7";"Comercial";19972
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 8";"Comercial";28744
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 8";"Comercial";23540
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 9";"Moto";2989
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Categoria 9";"Moto";3024
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Outros";"Comercial";11925
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 04 BR-381/MG km 804,88";"N/I";"Outros";"Comercial";6575
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 1";"Passeio";109563
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 1";"Passeio";112416
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 2";"Comercial";20533
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 2";"Comercial";19758
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 3";"Passeio";779
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 3";"Passeio";766
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 4";"Comercial";30798
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 4";"Comercial";34129
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 5";"Passeio";153
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 5";"Passeio";124
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 6";"Comercial";19393
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 6";"Comercial";23669
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 7";"Comercial";14943
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 7";"Comercial";18212
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 8";"Comercial";27785
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 8";"Comercial";22559
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 9";"Moto";3021
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Categoria 9";"Moto";2967
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Outros";"Comercial";11052
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 05 BR-381/MG km 733,74";"N/I";"Outros";"Comercial";5719
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 1";"Passeio";94650
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 1";"Passeio";95926
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 2";"Comercial";18430
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 2";"Comercial";17035
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 3";"Passeio";691
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 3";"Passeio";700
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 4";"Comercial";26445
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 4";"Comercial";28805
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 5";"Passeio";157
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 5";"Passeio";128
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 6";"Comercial";17999
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 6";"Comercial";16539
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 7";"Comercial";12674
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 7";"Comercial";16021
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 8";"Comercial";18162
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 8";"Comercial";19754
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Crescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 9";"Moto";2371
"AUTOPISTA FERNÃO DIAS";"01/04/2016";"Decrescente";"Praça 06 BR-381/MG km 659";"N/I";"Categoria 9";"Moto";2298
