concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 9";"Moto";711
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Outros";"Comercial";1550
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Outros";"Comercial";2182
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 1";"Passeio";28866
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 1";"Passeio";28247
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 2";"Comercial";5366
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 2";"Comercial";4986
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 3";"Passeio";158
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 3";"Passeio";155
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 4";"Comercial";7348
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 4";"Comercial";9028
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 5";"Passeio";43
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 5";"Passeio";41
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 6";"Comercial";4053
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 6";"Comercial";4929
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 7";"Comercial";4188
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 7";"Comercial";4419
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 8";"Comercial";6847
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 8";"Comercial";7738
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 9";"Moto";596
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 9";"Moto";590
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Outros";"Comercial";1876
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Outros";"Comercial";1890
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 1";"Passeio";57677
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 1";"Passeio";57275
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 2";"Comercial";7742
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 2";"Comercial";7364
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 3";"Passeio";181
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 3";"Passeio";197
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 4";"Comercial";7573
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 4";"Comercial";9893
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 5";"Passeio";49
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 5";"Passeio";51
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 6";"Comercial";3309
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 6";"Comercial";4390
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 7";"Comercial";4357
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 7";"Comercial";3960
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 8";"Comercial";5866
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 8";"Comercial";6442
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 9";"Moto";1426
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 9";"Moto";1408
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Outros";"Comercial";1585
"AUTOPISTA PLANALTO SUL";"01/05/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Outros";"Comercial";2857
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 1";"Passeio";130630
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 1";"Passeio";122785
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 2";"Comercial";17968
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 2";"Comercial";16065
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 3";"Passeio";840
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 3";"Passeio";745
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 4";"Comercial";12972
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 4";"Comercial";13650
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 5";"Passeio";66
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 5";"Passeio";57
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 6";"Comercial";7905
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 6";"Comercial";6487
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 7";"Comercial";5175
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 7";"Comercial";5565
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 8";"Comercial";7108
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 8";"Comercial";9575
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 9";"Moto";3496
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 9";"Moto";3254
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Outros";"Comercial";1787
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Outros";"Comercial";2058
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 1";"Passeio";54621
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 1";"Passeio";54103
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 2";"Comercial";7622
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 2";"Comercial";7603
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 3";"Passeio";294
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 3";"Passeio";277
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 4";"Comercial";10533
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 4";"Comercial";11560
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 5";"Passeio";44
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 5";"Passeio";45
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 6";"Comercial";6204
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 6";"Comercial";6237
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 7";"Comercial";4954
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 7";"Comercial";4633
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 8";"Comercial";7899
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 8";"Comercial";8912
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 9";"Moto";1721
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 9";"Moto";1620
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Outros";"Comercial";2184
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Outros";"Comercial";1905
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 1";"Passeio";30509
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 1";"Passeio";30092
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 2";"Comercial";5950
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 2";"Comercial";5445
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 3";"Passeio";163
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 3";"Passeio";144
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 4";"Comercial";8439
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 4";"Comercial";10174
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 5";"Passeio";28
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 5";"Passeio";30
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 6";"Comercial";5573
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 6";"Comercial";5048
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 7";"Comercial";4281
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 7";"Comercial";4256
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 8";"Comercial";7116
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 8";"Comercial";9483
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 9";"Moto";705
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 9";"Moto";682
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Outros";"Comercial";1478
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Outros";"Comercial";1894
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 1";"Passeio";27924
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 1";"Passeio";27506
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 2";"Comercial";5081
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 2";"Comercial";4912
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 3";"Passeio";135
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 3";"Passeio";112
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 4";"Comercial";6622
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 4";"Comercial";8278
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 5";"Passeio";36
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 5";"Passeio";38
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 6";"Comercial";3831
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 6";"Comercial";4553
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 7";"Comercial";3777
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 7";"Comercial";4004
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 8";"Comercial";6356
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 8";"Comercial";7211
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 9";"Moto";585
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Categoria 9";"Moto";574
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Outros";"Comercial";1859
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 04 BR-116/SC km 152,00";"N/I";"Outros";"Comercial";1849
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 1";"Passeio";55417
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 1";"Passeio";55234
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 2";"Comercial";7352
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 2";"Comercial";7217
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 3";"Passeio";147
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 3";"Passeio";143
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 4";"Comercial";7038
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 4";"Comercial";8904
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 5";"Passeio";34
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 5";"Passeio";42
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 6";"Comercial";3053
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 6";"Comercial";4178
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 7";"Comercial";4290
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 7";"Comercial";3611
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 8";"Comercial";5619
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 8";"Comercial";5918
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 9";"Moto";1255
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Categoria 9";"Moto";1245
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Crescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Outros";"Comercial";1740
"AUTOPISTA PLANALTO SUL";"01/06/2015";"Decrescente";"Praça 05 BR-116/SC km 233,16";"N/I";"Outros";"Comercial";3917
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 1";"Passeio";139376
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 1";"Passeio";131422
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 2";"Comercial";18810
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 2";"Comercial";16836
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 3";"Passeio";843
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 3";"Passeio";712
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 4";"Comercial";13638
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 4";"Comercial";14167
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 5";"Passeio";58
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 5";"Passeio";59
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 6";"Comercial";7859
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 6";"Comercial";6683
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 7";"Comercial";5460
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 7";"Comercial";5896
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 8";"Comercial";7193
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 8";"Comercial";9489
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 9";"Moto";3207
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Categoria 9";"Moto";2998
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Outros";"Comercial";1725
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 01 BR-116/PR km 134,40";"N/I";"Outros";"Comercial";1902
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 1";"Passeio";60772
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 1";"Passeio";60348
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 2";"Comercial";8146
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 2";"Comercial";8044
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 3";"Passeio";296
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 3";"Passeio";287
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 4";"Comercial";11244
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 4";"Comercial";12197
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 5";"Passeio";52
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 5";"Passeio";51
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 6";"Comercial";6092
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 6";"Comercial";6347
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 7";"Comercial";5139
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 7";"Comercial";4957
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 8";"Comercial";7972
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 8";"Comercial";8927
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 9";"Moto";1649
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Categoria 9";"Moto";1540
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Outros";"Comercial";2000
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 02 BR-116/PR km 204,10";"N/I";"Outros";"Comercial";1592
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 1";"Passeio";33860
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Decrescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 1";"Passeio";33629
"AUTOPISTA PLANALTO SUL";"01/07/2015";"Crescente";"Praça 03 BR-116/SC km 81,60";"N/I";"Categoria 2";"Comercial";6253
