concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";12480
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";1991
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";1919
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";14891
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";16126
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";189
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";182
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";14243
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";10671
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";8269
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";11047
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";11268
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";18368
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";3395
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";3364
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3462
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";4732
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";133
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";136
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";1627
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";3325
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 03 BR-153/GO km: 553,10 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";74196
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";73300
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";10980
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";9299
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";749
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";716
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";13135
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";13821
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";115
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";114
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";12796
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";11921
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";8147
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";11013
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";13173
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";18705
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Moto";"Moto";1918
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Moto";"Moto";1893
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3921
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5025
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";107
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";87
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2076
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";3226
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";5
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 04 BR-153/GO km: 685,80 Sentido 1: Sul Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";31016
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";30759
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";8031
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";7785
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";399
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";362
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";12461
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";12602
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";68
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";63
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";9138
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";9358
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";6998
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";9182
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";15991
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";18718
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";528
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";494
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5426
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";5862
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";91
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";92
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";2837
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";3459
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 05 BR-153/MG km: 127,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";37551
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";37486
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";6227
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";6434
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";513
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";506
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";7192
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";7321
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";80
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";77
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";4216
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";5245
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";2858
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4029
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";7655
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";10464
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";1033
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";1019
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3164
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3848
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";58
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 8 eixos";"Comercial";102
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";1481
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 9 eixos";"Comercial";1725
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 06 BR-153/MG km: 227,90 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";126955
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";127612
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";15262
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";20517
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";696
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";674
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";15661
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";11807
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";82
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";74
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";7197
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";9150
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";4323
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";4673
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";10081
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";7721
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";5172
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";5264
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3714
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3070
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";55
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";52
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";2330
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";875
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/09/2018";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";48012
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";48362
"CONCEBRA";"01/09/2018";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";8154
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";9126
"CONCEBRA";"01/09/2018";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";419
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";426
"CONCEBRA";"01/09/2018";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";9701
"CONCEBRA";"01/09/2018";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";10075
"CONCEBRA";"01/09/2018";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";46
