concessionaria;mes_ano;sentido;praca;tipo_cobranca;categoria;tipo_de_veiculo;volume_total
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";9188
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";6975
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";6012
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";6032
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3127
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";2197
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";45
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";37
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";1442
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";473
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";4
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 07 BR-262/MG km: 389,40 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";51674
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";53539
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";8361
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";9172
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";392
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";426
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";9462
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";9660
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";43
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";54
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";5416
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";7945
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3040
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3266
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";8946
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";5928
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";1232
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";1307
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";4052
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";1925
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";35
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";31
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";1767
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";499
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 08 BR-262/MG km: 512,85 Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";34632
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";34744
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";5213
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";6166
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";279
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";287
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";8390
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";7532
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";26
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";28
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";5247
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";7154
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3302
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";3561
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";9382
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";8223
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";520
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Moto";"Moto";555
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";4525
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";3096
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";35
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";49
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";1790
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";736
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";5
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 09 BR-262/MG km: 600,8  Sentido 1: Oeste Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";27685
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";27944
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";3990
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";4456
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";217
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";197
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";5767
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";4877
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";19
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";21
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";3989
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";3733
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";2042
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";2066
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";5402
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";5221
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";517
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";533
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";2131
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";2172
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";19
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";18
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";743
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";409
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 10 BR-262/MG km: 736,90 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";19288
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 2 eixos";"Passeio";19247
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";1903
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 2 eixos";"Comercial";1555
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";182
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 3 eixos";"Passeio";177
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";1338
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 3 eixos";"Comercial";1307
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";17
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Passeio 4 eixos";"Passeio";16
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";813
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 4 eixos";"Comercial";717
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";349
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 5 eixos";"Comercial";438
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";785
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 6 eixos";"Comercial";841
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";463
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Moto";"Moto";465
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";314
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 7 eixos";"Comercial";492
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";5
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 8 eixos";"Comercial";12
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";287
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 9 eixos";"Comercial";818
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Crescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/04/2017";"Decrescente";"Praça 11 BR-262/MG km: 863,50 Sentido 1: Oeste  Sentido 2: Leste";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";195005
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 2 eixos";"Passeio";202006
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";20925
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 2 eixos";"Comercial";17214
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";1574
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 3 eixos";"Passeio";1643
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";12219
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 3 eixos";"Comercial";14535
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";176
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Passeio 4 eixos";"Passeio";176
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";9351
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 4 eixos";"Comercial";6845
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4010
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 5 eixos";"Comercial";4237
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";5428
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 6 eixos";"Comercial";7857
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";5504
"CONCEBRA";"01/05/2017";"Crescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Moto";"Moto";5547
"CONCEBRA";"01/05/2017";"Decrescente";"Praça 01 BR-060/GO km: 43,00 Sentido 1: Sul  Sentido 2: Norte";"N/I";"Veículo Comercial 7 eixos";"Comercial";3605
